|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       А. Балансовые счета
     Актив
|31502                 0              0              0         406338              0         406338         406338              0         406338              0              0              0|
|31504                 0              0              0              0              0              0          67300              0          67300          67300              0          67300|
|31601                 0         157067         157067              0         539826         539826              0         382759         382759              0              0              0|
|31606                 0        5411138        5411138              0        1460409        1460409              0        1379829        1379829              0        5330558        5330558|
|31609                 0        2558809        2558809              0          93374          93374              0         174605         174605              0        2640040        2640040|
|31703                 0         908562         908562              0          45079          45079              0          74994          74994              0         938477         938477|
|31803                 0          85752          85752              0           4143           4143              0           2255           2255              0          83864          83864|
|32015            156999              0         156999         286837              0         286837         271837              0         271837         141999              0         141999|
|32115            803182              0         803182         274507              0         274507         217716              0         217716         746391              0         746391|
|32311              1692              0           1692            194              0            194              0              0              0           1498              0           1498|
|32901          59999962              0       59999962      415003366              0      415003366      355003404              0      355003404              0              0              0|
|40106                 0        1335091        1335091              0        6494707        6494707              0        5159616        5159616              0              0              0|
|40501            585278              0         585278        1537253              0        1537253         956754              0         956754           4779              0           4779|
|40502           1339508        6436971        7776479        5727564       32286629       38014193        5161255       46620855       51782110         773199       20771197       21544396|
|40503               207          59672          59879              1          66933          66934              0          71715          71715            206          64454          64660|
|40602            611830          11964         623794         723780            568         724348         374629            327         374956         262679          11723         274402|
|40603                 0           4598           4598              0            222            222              0            121            121              0           4497           4497|
|40701          34333341           8284       34341625       20496602         941786       21438388       19900633         936179       20836812       33737372           2677       33740049|
|40702           4640040        1722297        6362337       64752973       38808841      103561814       66636413       40186860      106823273        6523480        3100316        9623796|
|40703           4474447           8092        4482539          70398            333          70731         291213            261         291474        4695262           8020        4703282|
|40804                48              0             48              0              0              0              0              0              0             48              0             48|
|40807             31012        3596164        3627176         122679       53356848       53479527         122935       50851903       50974838          31268        1091219        1122487|
|40814                13              0             13              0              0              0              0              0              0             13              0             13|
|40817              3058           9496          12554              0            572            572              1            283            284           3059           9207          12266|
|40901             16813              0          16813            767              0            767              0              0              0          16046              0          16046|
|40909                 0             10             10              0              1              1              0              0              0              0              9              9|
|40910                 0           4216           4216              0            193            193              0            123            123              0           4146           4146|
|41006                 0      194227351      194227351              0        9383502        9383502              0        5107017        5107017              0      189950866      189950866|
|41007         474021943              0      474021943              0              0              0              0              0              0      474021943              0      474021943|
|41505           5000000              0        5000000              0              0              0              0              0              0        5000000              0        5000000|
|42005          30000000              0       30000000       15000000              0       15000000              0              0              0       15000000              0       15000000|
|42006                 0              0              0              0              0              0       15500000              0       15500000       15500000              0       15500000|
|42105           3236032              0        3236032         350000              0         350000         127836              0         127836        3013868              0        3013868|
|42301             57654         575777         633431           7244          43213          50457             44          15846          15890          50454         548410         598864|
|42305              4702              0           4702             40              0             40              0              0              0           4662              0           4662|
|42601               818         181122         181940              0           8808           8808              0           5059           5059            818         177373         178191|
|43702                 0              0              0         548660              0         548660         986964              0         986964         438304              0         438304|
|44007                 0      169832166      169832166              0        8204922        8204922              0        4465569        4465569              0      166092813      166092813|
|44215                 0              0              0         341287              0         341287         341287              0         341287              0              0              0|
|44615           7905811              0        7905811        1315511              0        1315511         794987              0         794987        7385287              0        7385287|
|44915            763604              0         763604          66990              0          66990         187473              0         187473         884087              0         884087|
|45115             13111              0          13111            139              0            139              0              0              0          12972              0          12972|
|45215         113769836              0      113769836       72802331              0       72802331       58254850              0       58254850       99222355              0       99222355|
|45315            126000              0         126000              0              0              0              0              0              0         126000              0         126000|
|45615            160467              0         160467          22014              0          22014          34701              0          34701         173154              0         173154|
|45818          32734752              0       32734752        2159230              0        2159230        3509624              0        3509624       34085146              0       34085146|
|45918           2394701              0        2394701         735367              0         735367        1366799              0        1366799        3026133              0        3026133|
|47008             54246              0          54246         651202              0         651202         614116              0         614116          17160              0          17160|
|47108           7999499              0        7999499              0              0              0              0              0              0        7999499              0        7999499|
|47308             22016              0          22016         157177              0         157177         156364              0         156364          21203              0          21203|
|47401                 0              0              0              0              0              0        1750000              0        1750000        1750000              0        1750000|
|47403                 0              0              0      503703067           1459      503704526      503703067           1459      503704526              0              0              0|
|47405                 0              0              0        1285237              0        1285237        1285237              0        1285237              0              0              0|
|47407                 0              0              0      474848268      594699259     1069547527      474848268      594699259     1069547527              0              0              0|
